input,answer
"The woman had more success throwing the axe than the dart, because the _ was easy to aim.

Question: In this sentence, who does the blank refer to?

A. axe
B. dart
",A
"Matthew prevented more balls from passing them than Brian because _ was a better ball player.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Brian
",A
"Matthew prevented less balls from passing them than Brian although _ was a better ball player.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Brian
",B
"The bassoons were horrendous so the horns had to carry the symphony.  The _ were devoted to practice.

Question: In this sentence, who does the blank refer to?

A. bassoons
B. horns
",B
"The bassoons were horrendous so the horns had to carry the symphony.  The _ neglected to practice.

Question: In this sentence, who does the blank refer to?

A. bassoons
B. horns
",A
"James asked for a bag if they are paying him in cash and not a check because the _ is light.

Question: In this sentence, who does the blank refer to?

A. cash
B. check
",B
"James asked for a bag if they are paying him in cash and not a check because the _ is bulky.

Question: In this sentence, who does the blank refer to?

A. cash
B. check
",A
"Carrie fostered Mary in their home when they were young, because _ wanted to give them security.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Mary
",A
"Carrie fostered Mary in their home when they were young, and _ wanted to give them gratitude.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Mary
",B
"The cotton bud could not get into the ear of the hamster because the _ is large.

Question: In this sentence, who does the blank refer to?

A. bud
B. ear
",A
"The cotton bud could not get into the ear of the hamster because the _ is narrow.

Question: In this sentence, who does the blank refer to?

A. bud
B. ear
",B
"They tried to get the shuffleboard into the garage, but the _ was too short.

Question: In this sentence, who does the blank refer to?

A. garage
B. shuffleboard
",A
"They tried to get the shuffleboard into the garage, but the _ was too long.

Question: In this sentence, who does the blank refer to?

A. garage
B. shuffleboard
",B
"I wanted to read books but wasn't sure if I wanted mystery or romance. My BF left me so I chose  the _ to get my mind off him.

Question: In this sentence, who does the blank refer to?

A. mystery
B. romance
",A
"I wanted to read books but wasn't sure if I wanted mystery or romance. My BF left me so I chose  the _ to give me hope.

Question: In this sentence, who does the blank refer to?

A. mystery
B. romance
",B
"No one wants to go to the village again and we decided to be meeting at the store. The _ is far.

Question: In this sentence, who does the blank refer to?

A. village
B. store
",A
"No one wants to go to the village again and we decided to be meeting at the store. The _ is close.

Question: In this sentence, who does the blank refer to?

A. village
B. store
",B
"Joel was the person who fed Craig's dog after dinner so  _ didn't have to.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Craig
",A
"Joel was the person who fed Craig's dog after dinner so _  got paid.

Question: In this sentence, who does the blank refer to?

A. Joel
B. Craig
",B
"During the meeting the boss had to show the numbers through the projector and not the screen because the _ was still working.

Question: In this sentence, who does the blank refer to?

A. projector
B. screen
",A
"During the meeting the boss had to show the numbers through the projector and not the screen because the _ was broken.

Question: In this sentence, who does the blank refer to?

A. projector
B. screen
",B
"The comet slammed into the planet but had missed the satellite, so the _ was intact.

Question: In this sentence, who does the blank refer to?

A. planet
B. satellite
",B
"The comet slammed into the planet but had missed the satellite, so the _ was destroyed.

Question: In this sentence, who does the blank refer to?

A. planet
B. satellite
",A
"Felicia likes working for the company in the city more than the one in the country.  The _  is fun.

Question: In this sentence, who does the blank refer to?

A. city
B. country
",A
"Felicia likes working for the company in the city more than the one in the country.   The _  is boring.

Question: In this sentence, who does the blank refer to?

A. city
B. country
",B
"Jason had a green card while Samuel was a citizen so _ couldn't become qualified to be president of the U.S.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Samuel
",A
"Jason had a green card while Samuel was a citizen so _ could become qualified to be president of the U.S.

Question: In this sentence, who does the blank refer to?

A. Jason
B. Samuel
",B
"Since Cynthia broke their ankle yesterday and Samantha's leg had fully healed, _ did not need to use crutches to move around.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Samantha
",B
"Since Cynthia broke their ankle yesterday and Samantha's leg had fully healed, _ needed to use crutches to move around.

Question: In this sentence, who does the blank refer to?

A. Cynthia
B. Samantha
",A
"The grey moon showed itself above in the sky as I watched the cars go by with passion. Then the _ brightened.

Question: In this sentence, who does the blank refer to?

A. moon
B. sky
",A
"The grey moon showed itself above in the sky as I watched the cars go by with passion. Then the _  blackened.

Question: In this sentence, who does the blank refer to?

A. moon
B. sky
",B
"Choosing paint was easier for Emily than Mary because _ had a weak knowledge of color theory.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Mary
",B
"Choosing paint was easier for Emily than Mary because _ had a strong knowledge of color theory.

Question: In this sentence, who does the blank refer to?

A. Emily
B. Mary
",A
"Kayla drank more wine than Rachel at the wine tasting because _ enjoyed chatting and forgot to drink it.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rachel
",B
"Kayla drank more wine than Rachel at the wine tasting, because _  enjoyed drinking and forgot to spit it out.

Question: In this sentence, who does the blank refer to?

A. Kayla
B. Rachel
",A
"Logan always grows a better garden than Kyle, mostly because _ has a natural black thumb.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Kyle
",B
"Logan always grows a better garden than Kyle, mostly because _ has a natural green thumb.

Question: In this sentence, who does the blank refer to?

A. Logan
B. Kyle
",A
"Laura took a lot less damage in the fight than Maria, because _ was a more skilled fighter.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Maria
",A
"Laura took a lot more damage in the fight than Maria, because _ was a more skilled fighter.

Question: In this sentence, who does the blank refer to?

A. Laura
B. Maria
",B
"The artist finished her painting before the cook finished her tart because the _ was quick to complete.

Question: In this sentence, who does the blank refer to?

A. tart
B. painting
",B
"The artist finished her painting before the cook finished her tart because the _ was slow to complete.

Question: In this sentence, who does the blank refer to?

A. tart
B. painting
",A
"The truck slipped crossing the bridge but the car held on fine, although the _ had less traction.

Question: In this sentence, who does the blank refer to?

A. truck
B. car
",B
