input,answer
"The chef fried the food in hot oil until it was crisp; the _ was bubbling.

Question: In this sentence, who does the blank refer to?

A. food
B. oil
",B
"Felicia cared quite a lot about how their body looked to Cynthia, because _ was attractive.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Cynthia
",B
"Felicia cared quite a lot about how their body looked to Cynthia, because _ was insecure.

Question: In this sentence, who does the blank refer to?

A. Felicia
B. Cynthia
",A
"Jessica wanted Kayla to attend the birth of her child but she had other plans.  _ was disappointed she couldn't make it.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Kayla
",A
"Jessica wanted Kayla to attend the birth of her child but she had other plans. _ was happy that she couldn't make it.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Kayla
",B
"She had an old wooden board and the new plastic board. When she chopped the garlic, she chopped it on the _ although it was tarnished.

Question: In this sentence, who does the blank refer to?

A. plastic board
B. wooden board
",B
"She had an old wooden board and the new plastic board. When she chopped the garlic, she chopped it on the _ since it was pristine.

Question: In this sentence, who does the blank refer to?

A. plastic board
B. wooden board
",A
"At the party, Marion ignored Victoria and opened her arms to hug Erin, because Marion hated _ .

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Erin
",A
"At the party, Marion ignored Victoria and opened her arms to hug Erin, because Marion loved _ .

Question: In this sentence, who does the blank refer to?

A. Victoria
B. Erin
",B
"Robert has a much harder time managing the heat than Samuel because _ lives in Russia.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Samuel
",A
"Robert has a much easier time managing the heat than Samuel because _ lives in Russia.

Question: In this sentence, who does the blank refer to?

A. Robert
B. Samuel
",B
"Ellie paid more for her skirt than she did for her dress because the _ was a knock off brand.

Question: In this sentence, who does the blank refer to?

A. dress
B. skirt
",A
"Ellie paid more for her skirt than she did for her dress because the _ was a name brand.

Question: In this sentence, who does the blank refer to?

A. dress
B. skirt
",B
"Lawrence had to go to many retailers to buy their supplies but not Steven because _ lived in a town with small stores.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Steven
",A
"Lawrence had to go to many retailers to buy their supplies but not Steven because _ lived in a town with mega stores.

Question: In this sentence, who does the blank refer to?

A. Lawrence
B. Steven
",B
"Christine had a flower garden that was twice as big as Maria's since _ had more time to tend to it.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Maria
",A
"Christine had a flower garden that was twice as big as Maria's since _ had less time to tend to it.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Maria
",B
"Jeffrey was angry with Nick because _ destroyed a school book that he lent him.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Nick
",B
"Jeffrey was angry with Nick because _ lent him a school book that he destroyed.

Question: In this sentence, who does the blank refer to?

A. Jeffrey
B. Nick
",A
"Kyle showed Joseph how to use the teflon tape to repair his faucet because _ is good with home repair.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Joseph
",A
"Kyle showed Joseph how to use the teflon tape to repair his faucet because _ is new to home repair.

Question: In this sentence, who does the blank refer to?

A. Kyle
B. Joseph
",B
"The bed sheet we purchased would not fit on the new mattress, the _ was too small.

Question: In this sentence, who does the blank refer to?

A. bed sheet
B. mattress
",A
"The bed sheet we purchased would not fit on the new mattress, the _ was too large.

Question: In this sentence, who does the blank refer to?

A. bed sheet
B. mattress
",B
"Hi grandparents moved out of the house and into the condominium, as by this time the _ was affordable for them.

Question: In this sentence, who does the blank refer to?

A. house
B. condominium
",B
"Hi grandparents moved out of the house and into the condominium, as by this time the _ was expensive for them.

Question: In this sentence, who does the blank refer to?

A. house
B. condominium
",A
"The light came in the bedroom as the curtain did not fit the window because the _ was too big.

Question: In this sentence, who does the blank refer to?

A. curtain
B. window
",B
"The light came in the bedroom as the curtain did not fit the window because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. curtain
B. window
",A
"Randy needs advice from Craig about how to live a healthy lifestyle, because _ is in fantastic shape.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Craig
",B
"Randy needs advice from Craig about how to live a healthy lifestyle, because _ is very out of shape.

Question: In this sentence, who does the blank refer to?

A. Randy
B. Craig
",A
"Adam needed to trim their nails while Craig did not because the nails of _ were quite long.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Craig
",A
"Adam needed to trim their nails while Craig did not because the nails of _ were quite short.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Craig
",B
"The parents were angry at Hunter and not Brett because _ did not break their heirloom vase.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Brett
",B
"The parents were angry at Hunter and not Brett because _ broke their heirloom vase.

Question: In this sentence, who does the blank refer to?

A. Hunter
B. Brett
",A
"Ryan's homes is filled with gerbils, and Christopher has none at all. _ 's home smells funny.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Christopher
",A
"Ryan's homes is filled with gerbils, and Christopher has none at all. _ 's home smells nice.

Question: In this sentence, who does the blank refer to?

A. Ryan
B. Christopher
",B
"When Amy discovered Sarah drinking water straight from the tap, _ was filled with shame.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Sarah
",B
"When Amy discovered Sarah drinking water straight from the tap, _ was filled with disgust.

Question: In this sentence, who does the blank refer to?

A. Amy
B. Sarah
",A
"Gabe wanted to bark tan his leather jacket for winter, so he bought the bark and ground it up into a powder. The _ was fine and grainy.

Question: In this sentence, who does the blank refer to?

A. bark
B. powder
",B
"Gabe wanted to bark tan his leather jacket for winter, so he bought the bark and ground it up into a powder. The _ was big and chunky.

Question: In this sentence, who does the blank refer to?

A. bark
B. powder
",A
"Matthew was almost always behind Dennis because _ was a far more experienced horse rider.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Dennis
",B
"Matthew was almost always in front of Dennis because _ was a far more experienced horse rider.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Dennis
",A
"after so much work, we needed to do some relaxation for the nest assignments, the _ were too little.

Question: In this sentence, who does the blank refer to?

A. assignment
B. relaxation
",B
"after so much work, we needed to do some relaxation for the nest assignments, the _ were too many.

Question: In this sentence, who does the blank refer to?

A. assignment
B. relaxation
",A
"The homemaker took the dishes out of the dishwasher and put them in the cupboard until the _ was full.

Question: In this sentence, who does the blank refer to?

A. dishwasher
B. cupboard
",B
"The homemaker took the dishes out of the dishwasher and put them in the cupboard until the _ was empty.

Question: In this sentence, who does the blank refer to?

A. dishwasher
B. cupboard
",A
"William needed more wood this winter than Nick because _ used less of it last year.

Question: In this sentence, who does the blank refer to?

A. William
B. Nick
",B
