input,answer
"When Sarah wanted to pursue acting, Elena started laughing, because _ was an amazing actor.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Elena
",B
"When Sarah wanted to pursue acting, Elena started laughing, because _ was a terrible actor.

Question: In this sentence, who does the blank refer to?

A. Sarah
B. Elena
",A
"We worked on the inside of the house instead of working on the inside of the shed, because the _ was uninhabitable.

Question: In this sentence, who does the blank refer to?

A. house
B. shed
",B
"We worked on the inside of the house instead of working on the inside of the shed, because the _ was livable.

Question: In this sentence, who does the blank refer to?

A. house
B. shed
",A
"The scar needed medical care to heal, while the cut healed naturally, because the _ was a minor wound.

Question: In this sentence, who does the blank refer to?

A. cut
B. scar
",B
"The scar needed medical care to heal, while the cut healed naturally, because the _ was a severe wound.

Question: In this sentence, who does the blank refer to?

A. cut
B. scar
",A
"Applicants at the university had much lower reading scores than those at the college, as the _ students were a bit dimmer.

Question: In this sentence, who does the blank refer to?

A. university
B. college
",A
"Applicants at the university had much lower reading scores than those at the college, as the _ students were a bit brighter.

Question: In this sentence, who does the blank refer to?

A. university
B. college
",B
"Michael had to dispose of his water before entering unlike Eric because _ cup was empty.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Eric
",B
"Michael had to dispose of his water before entering unlike Eric because _ cup was full.

Question: In this sentence, who does the blank refer to?

A. Michael
B. Eric
",A
"Christine had a worst wedding than Rebecca because  in _  wedding, the weather was terrible.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Rebecca
",A
"Christine had a worst wedding than Rebecca because  in _  wedding, the weather was great.

Question: In this sentence, who does the blank refer to?

A. Christine
B. Rebecca
",B
"The flying birds visible in the smoke disappeared in the fog. The _ is thin.

Question: In this sentence, who does the blank refer to?

A. fog
B. smoke
",B
"The flying birds visible in the smoke disappeared in the fog. The _ is thick.

Question: In this sentence, who does the blank refer to?

A. fog
B. smoke
",A
"With _ washing a highball glass, Elena was sitting at the bar drinking as Natalie was in the kitchen cleaning.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Natalie
",B
"With _ fondling a highball glass, Elena was sitting at the bar drinking as Natalie was in the kitchen cleaning.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Natalie
",A
"At the party, William was drinking heavily and Joseph was abstaining, so _ drove home afterwards.

Question: In this sentence, who does the blank refer to?

A. William
B. Joseph
",B
"At the party, William was drinking heavily and Joseph was abstaining, so _ rode home afterwards.

Question: In this sentence, who does the blank refer to?

A. William
B. Joseph
",A
"Dennis backed Nelson into the small corner during the heated argument because _ was submissive.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Nelson
",B
"Dennis backed Nelson into the small corner during the heated argument because _ was dominant.

Question: In this sentence, who does the blank refer to?

A. Dennis
B. Nelson
",A
"Carrie was dealing with the death of their dog as where Amy had lost their cat, _ is a cat lover.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Amy
",B
"Carrie was dealing with the death of their dog as where Amy had lost their cat, _ is a dog lover.

Question: In this sentence, who does the blank refer to?

A. Carrie
B. Amy
",A
"Jessica finished baking her picnic ham before Jennifer, because _ used a difficult recipe for ham glaze.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Jennifer
",B
"Jessica finished baking her picnic ham before Jennifer, because _ used an easy recipe for ham glaze.

Question: In this sentence, who does the blank refer to?

A. Jessica
B. Jennifer
",A
"James coated the top of the table with a vanish and leave the chair the way it was. Now the _ is dull.

Question: In this sentence, who does the blank refer to?

A. table
B. chair
",B
"James coated the top of the table with a vanish and leave the chair the way it was. Now the _ is shiny.

Question: In this sentence, who does the blank refer to?

A. table
B. chair
",A
"Christopher tried a new recipe and asked Kenneth how  liked it. _ hoped it tasted good.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Kenneth
",A
"Christopher tried a new recipe and asked Kenneth how  liked it. _ thought it tasted good.

Question: In this sentence, who does the blank refer to?

A. Christopher
B. Kenneth
",B
"Erin was very comfortable outside during winter unlike Cynthia because _ had a very thick coat.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Cynthia
",A
"Erin was very comfortable outside during winter unlike Cynthia because _ had a very thin coat.

Question: In this sentence, who does the blank refer to?

A. Erin
B. Cynthia
",B
"The cook wanted to store the fresh honey in the jar but the _ was too hot.

Question: In this sentence, who does the blank refer to?

A. jar
B. honey
",B
"The cook wanted to store the fresh honey in the jar but the _ was too small.

Question: In this sentence, who does the blank refer to?

A. jar
B. honey
",A
"When Matthew stepped in dog poop wearing his new shoes, Dennis laughed, so mother gave _ an angry look.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Dennis
",B
"When Matthew stepped in dog poop wearing his new shoes, Dennis laughed, so mother gave _ an understanding look.

Question: In this sentence, who does the blank refer to?

A. Matthew
B. Dennis
",A
"While the thrifty family was at the grocery store, they bought soap instead of shampoo because the _ was needed.

Question: In this sentence, who does the blank refer to?

A. soap
B. shampoo
",A
"While the family was at the grocery store, they bought soap instead of shampoo because the _ was superfluous.

Question: In this sentence, who does the blank refer to?

A. soap
B. shampoo
",B
"I measured the area in my kitchen, but the stove didn't fit because the _ was too small.

Question: In this sentence, who does the blank refer to?

A. stove
B. area
",B
"I measured the area in my kitchen, but the stove didn't fit because the _ was too big.

Question: In this sentence, who does the blank refer to?

A. stove
B. area
",A
"The ants flocked to the honey instead of the dark chocolate because the _ is sweet.

Question: In this sentence, who does the blank refer to?

A. honey
B. chocolate
",A
"The ants flocked to the honey instead of the dark chocolate because the _ is bitter.

Question: In this sentence, who does the blank refer to?

A. honey
B. chocolate
",B
"Adam explained his emotions to Robert, because _ needed help from a therapist who could deal with complex emotions.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Robert
",A
"Adam explained his emotions to Robert, because _ offered help as a therapist who could deal with complex emotions.

Question: In this sentence, who does the blank refer to?

A. Adam
B. Robert
",B
"Elena is a lot worse using a map than Sarah because _ has had training in the military.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Sarah
",B
"Elena is a lot better using a map than Sarah because _ has had training in the military.

Question: In this sentence, who does the blank refer to?

A. Elena
B. Sarah
",A
"Rachel knew Elena needed more magnesium but _ didn't know if they liked fruit or not.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Elena
",B
"Rachel knew Elena needed more magnesium but _ didn't know if they hated fruit or not.

Question: In this sentence, who does the blank refer to?

A. Rachel
B. Elena
",A
