input,answer
"Over time, non-volcanic mountains can form due to the interaction of plate boundaries. Which interaction is most likely associated with the formation of non-volcanic mountains?
A. oceanic plates colliding with oceanic plates
B. oceanic plates separating from oceanic plates
C. continental plates colliding with continental plates
D. continental plates separating from continental plates",C
"Most stars in the Milky Way are like the Sun. The Sun will eventually become a red giant. After the red giant stage, what determines whether a star will become a white dwarf or a supernova?
A. the mass of the star
B. the diameter of the star
C. the brightness of the star
D. the type of gas in the star",A
"How should researchers share their findings with other scientists to validate their study of the effectiveness of a new medication?
A. e-mail the research results to local newspapers
B. publish the research results in a scientific journal
C. publish the results in brochures for doctors
D. discuss the research results on the Internet",B
"Gaseous sulfur dioxide is a compound that combines with water in the atmosphere to form acid rain. What is the primary source of sulfur dioxide?
A. volcanic emissions
B. combustion of fossil fuels
C. destruction of tropical forests
D. mining and mineral extraction",B
"The motion of Earth is responsible for several celestial events. Which of the following events is caused by Earth revolving around the sun?
A. the days in a year
B. the hours in a day
C. the changes in the atmosphere of Earth
D. the position of the constellations in space",A
"What takes place as a light wave enters a denser medium?
A. it is reflected
B. it is absorbed
C. it is refracted
D. it is compressed",C
"Deforestation in the rainforest can lead to localized extinctions of populations of some organisms. Once an area is deforested, which is most likely to decrease and result in organisms' extinctions?
A. the amount of annual rainfall
B. competition between consumers
C. the energy available to producers
D. diversity of the resources in the habitat",D
"Which of the following causes a ship’s iron anchor to sink to the ocean floor when it is released overboard?
A. chemical forces
B. gravity
C. magnetism
D. nuclear forces",B
"In clear weather, a bright light can be seen for a long distance. In conditions of heavy fog, the visibility is greatly reduced. Which of the following explains the reduced visibility?
A. Light is refracted by water vapor in the air.
B. Light is scattered by water droplets in the air.
C. Light is absorbed by water vapor near the ground.
D. Light is reflected by water droplets on the ground.",B
"When the pesticide DDT was first used, it killed nearly every mosquito it touched. Within a few years, however, many mosquitoes became resistant to DDT and survived. What enabled this to happen?
A. meiosis
B. migration
C. immune responses
D. gene mutations",D
"When air is heated, it will most likely
A. expand and fall.
B. expand and rise.
C. condense and fall.
D. condense and rise.",B
"The wheels and gears of a machine are greased in order to decrease
A. potential energy
B. efficiency
C. output
D. friction",D
"A student learns that one year on Mercury is about 88 Earth days. This means it takes 88 Earth days for Mercury to
A. travel in orbit around its moon.
B. complete one rotation on its axis.
C. switch orbits with the nearest planet.
D. make one complete orbit around the Sun.",D
"Two processes are involved in the formation of a sand dune. Which two processes best describe how a sand dune forms?
A. wind erosion then deposition
B. plate movement then deposition
C. wind erosion then water erosion
D. water erosion then plate movement",A
"When a student uses the equation, mass multiplied by change in temperature multiplied by specific heat, what is being calculated? q = m \times C \times \Delta T
A. a phase change
B. stored energy
C. heat convection
D. heat gain or heat loss",D
"Which rock is most likely to contain fossil seashells?
A. basalt
B. gneiss
C. granite
D. limestone",D
"Which occurs as a result of Earth's tilt on its rotating axis?
A. movement of the tides
B. prevalent or trade winds
C. seasonal changes in the climate
D. light and dark changes of day and night",C
"Planets remain in orbit around the Sun because of
A. gravity.
B. friction.
C. solar energy.
D. centrifugal force.",A
"Which cells help to destroy pathogens such as bacteria that enter the human body?
A. red blood cells
B. liver cells
C. white blood cells
D. brain cells",C
"Eye color in human beings is an
A. instinct.
B. acquired trait.
C. inherited trait.
D. environmentally influenced trait.",C
"If a species is no longer able to reproduce, it will
A. adapt to its environment
B. become immune to disease
C. become extinct
D. increase its population",C
"Which of these is hottest?
A. The Earth
B. Mars
C. The Moon
D. The Sun",D
"In large industrial cities, the emissions from fossil fuels cause the atmosphere to change. Which process allows the atmosphere to change?
A. increased inorganic matter in soil
B. increased use of fertilizers on crops
C. increased buildup of greenhouse gases
D. increased rainfall rates near power plants",C
"Which is the most likely response of a human to an increase in temperature?
A. increasing the amount of perspiration
B. increasing waste elimination from the bladder
C. a reduction in the desire for liquids
D. a contraction in blood vessels in the skin",A
"An organism's traits are largely determined by the genetic makeup of its parents. A mutation in which kinds of cells in a parent could cause a new trait to appear in the parent's offspring?
A. sperm or egg
B. egg or nerve
C. nerve or muscle
D. muscle or sperm",A
"Electricity to play your radio can be made using renewable or nonrenewable resources. Which of the following resources are renewable?
A. wind and oil
B. wind and sunlight
C. natural gas and oil
D. natural gas and coal",B
"The action of turning off the water while brushing teeth is an example of
A. recycling.
B. adaptation.
C. conservation.
D. resourcefulness.",C
"Which objects are the most useful for collecting data on the speed of a toy car?
A. microscope, computer, ruler
B. thermometer, calculator, magnet
C. stopwatch, calculator, meter stick
D. camera, digital recorder, safety goggles",C
"Which of these objects is visible because it reflects light toward the eye?
A. burning candle
B. flashlight bulb
C. glowing campfire log
D. shiny metallic balloon",D
"Which dog trait is a learned behavior?
A. blinking its eyes
B. scratching an itch
C. panting to cool off
D. jumping to catch a ball",D
"When an atom has a neutral charge, which particles within the atom have equal numbers?
A. electrons and neutrons
B. protons and electrons
C. neutrons and protons
D. ions and neutrons",B
"A paper bag is ripped into pieces. Which of these BEST describes the pieces of the bag?
A. Stronger than the whole bag
B. Thicker than the whole bag
C. Smaller than the whole bag
D. Darker than the whole bag",C
